column	ligand	receptor	value	count	source	target	tissue	region
stromal cell|effector CD4-positive, alpha-beta T cell	CCL19	CCR7	1.065	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	CCL21	CCR7	0.836	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	EFNA1	EPHA1	0.284	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	EFNA4	EPHA1	0.174	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	EFNA1	EPHA4	0.231	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	EFNA4	EPHA4	0.12	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	EFNB1	EPHA4	0.307	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	EFNB2	EPHA4	0.197	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	EFNB1	EPHB3	0.241	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	EFNB2	EPHB3	0.131	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	EFNB1	EPHB6	0.278	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	EFNB2	EPHB6	0.168	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	SDC2	FGFR4	1.811	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	FLRT2	ADGRL1	0.776	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	NRXN2	ADGRL1	1.801	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	TENM1	ADGRL1	0.07	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	TENM3	ADGRL1	0.387	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	IGF1	IGF1R	2.888	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	IGF2	IGF1R	4.818	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	IGFBP3	TMEM219	1.962	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	MDK	ALK	1.589	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	PTN	ALK	3.665	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	NECTIN3	PVR	0.229	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	CNTN1	NRCAM	1.049	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	CD34	SELL	5.594	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	DKK2	LRP6	0.436	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	VEGFC	FLT4	5.091	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	VEGFD	FLT4	2.623	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	CD248	IL6R	4.438	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	CD276	TREML2	0.496	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD4-positive, alpha-beta T cell	PTPRD	IL1RAP	0.774	37	stromal cell	effector CD4-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	CADM3	NECTIN3	0.606	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	NECTIN2	NECTIN3	0.386	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	CCL26	CCR1	2.011	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	FLRT2	ADGRL1	0.74	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	NRXN2	ADGRL1	1.765	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	TENM1	ADGRL1	0.034	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	TENM3	ADGRL1	0.351	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	NPB	NPBWR2	0.464	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	CNTN1	NOTCH1	1.084	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	DLL1	NOTCH1	0.419	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	JAG1	NOTCH1	1.662	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	HFE	TFRC	0.112	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	TNFSF12	TNFRSF12A	0.173	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	VEGFC	FLT4	5.135	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	VEGFD	FLT4	2.667	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|effector CD8-positive, alpha-beta T cell	PTPRD	IL1RAP	0.767	16	stromal cell	effector CD8-positive, alpha-beta T cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	CDH5	CDH5	6.99	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	CADM3	NECTIN3	0.676	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	NECTIN2	NECTIN3	0.455	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	CADM3	EPB41L1	0.817	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	COL4A1	ADGRG6	8.046	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	COL4A2	ADGRG6	8.644	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	LAMA2	ADGRG6	11.037	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	DSC2	DSG2	1.358	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	CLSTN2	NRXN3	6.585	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	NLGN1	NRXN3	3.953	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	NLGN2	NRXN3	3.104	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	GJA1	GJA1	5.239	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	GJA1	GJA5	2.201	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	JAM2	JAM3	0.124	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	JAM3	JAM3	0.356	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	THBS1	CD36	2.263	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	THBS2	CD36	8.42	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	ADM	RAMP3	8.669	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	APP	CD74	0.884	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	APP	PLXNA4	0.987	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	APLP2	PLXNA4	0.813	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	APP	TNFRSF21	0.844	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	PI16	TNFRSF21	1.4	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	ANGPT1	TEK	8.683	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	ANGPT4	TEK	7.349	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	CCL2	ACKR2	2.451	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	CCL19	ACKR4	2.792	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	CCL21	ACKR4	2.564	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	CCL2	ACKR1	6.326	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	EFNA1	EPHA2	2.472	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	EFNA4	EPHA2	2.362	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	EFNB1	EPHA2	2.548	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	EFNA1	EPHA4	1.221	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	EFNA4	EPHA4	1.11	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	EFNB1	EPHA4	1.297	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	EFNB2	EPHA4	1.187	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	EFNB1	EPHB2	0.485	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	EFNB2	EPHB2	0.376	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	EFNB1	EPHB1	0.395	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	EFNB2	EPHB1	0.286	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	EFNB1	EPHB4	3.818	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	EFNB2	EPHB4	3.708	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	NRG2	ERBB4	0.631	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	SDC2	FGFR4	2.062	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	FLRT2	ADGRL1	1.374	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	NRXN2	ADGRL1	2.399	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	TENM1	ADGRL1	0.668	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	TENM3	ADGRL1	0.985	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	TENM1	ADGRL2	1.771	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	TENM3	ADGRL2	2.088	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	LGALS3	MERTK	0.848	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	IGF1	IGF1R	3.199	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	IGF2	IGF1R	5.129	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	IGFBP3	TMEM219	2.318	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	LRRC4C	PTPRF	2.925	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	LRFN4	PTPRF	1.928	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	LRFN5	PTPRF	3.345	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	NECTIN3	PVR	1.403	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	NTN4	UNC5B	2.847	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	CNTN1	NOTCH1	1.58	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	DLL1	NOTCH1	0.915	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	JAG1	NOTCH1	2.158	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	CNTN1	NRCAM	1.1	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	DLL1	NOTCH3	0.405	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	JAG1	NOTCH3	1.647	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	DLL1	NOTCH4	1.586	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	JAG1	NOTCH4	2.829	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	OXT	AVPR2	3.37	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	PGF	FLT1	5.352	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	VEGFA	FLT1	4.007	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	VEGFB	FLT1	3.817	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	PGF	NRP1	4.571	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	SEMA3A	NRP1	2.834	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	VEGFA	NRP1	3.226	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	VEGFB	NRP1	3.036	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	PGF	NRP2	4.884	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	SEMA3C	NRP2	2.898	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	VEGFA	NRP2	3.539	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	CD34	SELP	8.357	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	RARRES2	CMKLR1	7.1	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	DKK2	LRP6	0.978	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	SEMA4G	PLXNB2	1.713	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	SEMA5A	PLXNB3	1.384	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	SLIT2	ROBO1	5.331	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	SDC2	ADGRA2	4.13	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	THY1	ADGRE2	2.098	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	TNFSF10	TNFRSF10B	1.413	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	TNFSF10	TNFRSF10C	1.029	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	TNFSF10	TNFRSF10D	1.476	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	TNFSF11	TNFRSF11A	1.954	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	TNFSF12	TNFRSF12A	0.203	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	VEGFA	KDR	5.211	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	VEGFC	KDR	9.599	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	VEGFD	KDR	7.13	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	VEGFC	FLT4	6.232	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	VEGFD	FLT4	3.763	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	WNT11	SFRP1	5.353	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	WNT5A	SFRP1	6.078	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	HGF	MET	4.49	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	KITLG	KIT	2.496	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	MPZL1	MPZL1	1.406	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|endothelial cell	PTPRD	IL1RAP	0.828	102	stromal cell	endothelial cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|erythrocyte	CCL19	CCRL2	1.037	11	stromal cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|erythrocyte	RARRES2	CCRL2	7.312	11	stromal cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|erythrocyte	CCL2	ACKR1	2.456	11	stromal cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|erythrocyte	FLRT2	ADGRL1	0.821	11	stromal cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|erythrocyte	NRXN2	ADGRL1	1.846	11	stromal cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|erythrocyte	TENM1	ADGRL1	0.116	11	stromal cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|erythrocyte	TENM3	ADGRL1	0.432	11	stromal cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|erythrocyte	JAG1	VASN	2.949	11	stromal cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|erythrocyte	RSPO3	LGR4	6.901	11	stromal cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|erythrocyte	HFE	TFRC	0.769	11	stromal cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|erythrocyte	KITLG	KIT	2.598	11	stromal cell	erythrocyte	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	GJA1	GJA1	10.554	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	APP	CD74	1.255	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	CLSTN2	NRXN2	27.287	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	NLGN1	NRXN2	24.655	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	NLGN2	NRXN2	23.807	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	C5	C5AR2	4.56	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	EFNB1	EPHB3	10.834	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	EFNB2	EPHB3	10.724	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	EFNB1	EPHB4	0.478	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	EFNB2	EPHB4	0.368	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	IGFBP3	TMEM219	2.332	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	CNTN1	NOTCH2	1.82	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	DLL1	NOTCH2	1.156	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	JAG1	NOTCH2	2.398	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	SEMA4G	PLXNB2	3.261	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	TNFSF10	TNFRSF10D	2.815	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	TNFSF13B	TNFRSF13C	0.921	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	FLT3LG	FLT3	4.238	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|hematopoietic stem cell	MPZL1	MPZL1	2.308	19	stromal cell	hematopoietic stem cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	CADM3	NECTIN3	0.685	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	NECTIN2	NECTIN3	0.465	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	JAM2	JAM3	0.079	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	JAM3	JAM3	0.312	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	LRFN4	PTPRS	0.157	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	LRFN5	PTPRS	1.573	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	SLITRK4	PTPRS	1.806	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	APP	TNFRSF21	0.834	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	PI16	TNFRSF21	1.39	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
stromal cell|innate lymphoid cell	EFNB1	EPHB3	0.296	36	stromal cell	innate lymphoid cell	lymph_node	HBM622.JXWQ.554_reg1
