source	target	count
neutrophil	CD141-positive myeloid dendritic cell	50
neutrophil	CD1c-positive myeloid dendritic cell	60
neutrophil	T cell	87
neutrophil	classical monocyte	60
neutrophil	effector CD4-positive, alpha-beta T cell	89
neutrophil	effector CD8-positive, alpha-beta T cell	86
neutrophil	endothelial cell	76
neutrophil	erythrocyte	12
neutrophil	hematopoietic stem cell	32
neutrophil	innate lymphoid cell	72
neutrophil	intermediate monocyte	57
neutrophil	macrophage	86
neutrophil	mast cell	22
neutrophil	mature NK T cell	59
neutrophil	mature conventional dendritic cell	43
neutrophil	non-classical monocyte	39
neutrophil	plasma cell	44
neutrophil	regulatory T cell	71
neutrophil	stromal cell	44
neutrophil	type I NK T cell	88
non-classical monocyte	B cell	94
non-classical monocyte	CD141-positive myeloid dendritic cell	57
non-classical monocyte	CD1c-positive myeloid dendritic cell	73
non-classical monocyte	T cell	105
non-classical monocyte	classical monocyte	73
non-classical monocyte	effector CD4-positive, alpha-beta T cell	106
non-classical monocyte	effector CD8-positive, alpha-beta T cell	104
non-classical monocyte	endothelial cell	91
non-classical monocyte	erythrocyte	17
non-classical monocyte	hematopoietic stem cell	32
non-classical monocyte	innate lymphoid cell	80
non-classical monocyte	intermediate monocyte	71
non-classical monocyte	macrophage	106
non-classical monocyte	mast cell	24
non-classical monocyte	mature NK T cell	71
non-classical monocyte	mature conventional dendritic cell	48
non-classical monocyte	neutrophil	43
non-classical monocyte	plasma cell	55
non-classical monocyte	regulatory T cell	79
non-classical monocyte	stromal cell	55
non-classical monocyte	type I NK T cell	103
plasma cell	B cell	200
plasma cell	CD141-positive myeloid dendritic cell	126
plasma cell	CD1c-positive myeloid dendritic cell	114
plasma cell	T cell	213
plasma cell	classical monocyte	103
plasma cell	effector CD4-positive, alpha-beta T cell	211
plasma cell	effector CD8-positive, alpha-beta T cell	217
plasma cell	endothelial cell	219
plasma cell	erythrocyte	20
plasma cell	hematopoietic stem cell	62
plasma cell	innate lymphoid cell	158
plasma cell	intermediate monocyte	111
plasma cell	macrophage	219
plasma cell	mast cell	37
plasma cell	mature NK T cell	120
plasma cell	mature conventional dendritic cell	95
plasma cell	neutrophil	52
plasma cell	non-classical monocyte	62
plasma cell	regulatory T cell	161
plasma cell	stromal cell	174
plasma cell	type I NK T cell	194
regulatory T cell	B cell	194
regulatory T cell	CD141-positive myeloid dendritic cell	122
regulatory T cell	CD1c-positive myeloid dendritic cell	121
regulatory T cell	T cell	206
regulatory T cell	classical monocyte	106
regulatory T cell	effector CD4-positive, alpha-beta T cell	208
regulatory T cell	effector CD8-positive, alpha-beta T cell	216
regulatory T cell	endothelial cell	203
regulatory T cell	erythrocyte	22
regulatory T cell	hematopoietic stem cell	66
