source	target	count
capillary endothelial cell	macrophage	195
capillary endothelial cell	mature NK T cell	103
capillary endothelial cell	medullary thymic epithelial cell	212
capillary endothelial cell	monocyte	129
capillary endothelial cell	myeloid dendritic cell	24
capillary endothelial cell	naive regulatory T cell	148
capillary endothelial cell	plasma cell	142
capillary endothelial cell	vascular associated smooth muscle cell	263
capillary endothelial cell	vein endothelial cell	248
endothelial cell of artery	B cell	254
endothelial cell of artery	CD4-positive helper T cell	241
endothelial cell of artery	CD8-positive, alpha-beta cytotoxic T cell	191
endothelial cell of artery	DN1 thymic pro-T cell	174
endothelial cell of artery	DN3 thymocyte	190
endothelial cell of artery	DN4 thymocyte	126
endothelial cell of artery	T follicular helper cell	174
endothelial cell of artery	capillary endothelial cell	195
endothelial cell of artery	endothelial cell of lymphatic vessel	234
endothelial cell of artery	erythrocyte	57
endothelial cell of artery	fibroblast	346
endothelial cell of artery	innate lymphoid cell	196
endothelial cell of artery	macrophage	232
endothelial cell of artery	mature NK T cell	125
endothelial cell of artery	medullary thymic epithelial cell	259
endothelial cell of artery	monocyte	147
endothelial cell of artery	myeloid dendritic cell	31
endothelial cell of artery	naive regulatory T cell	184
endothelial cell of artery	plasma cell	173
endothelial cell of artery	vascular associated smooth muscle cell	321
endothelial cell of artery	vein endothelial cell	304
endothelial cell of lymphatic vessel	B cell	242
endothelial cell of lymphatic vessel	CD4-positive helper T cell	234
endothelial cell of lymphatic vessel	CD8-positive, alpha-beta cytotoxic T cell	185
endothelial cell of lymphatic vessel	DN1 thymic pro-T cell	162
endothelial cell of lymphatic vessel	DN3 thymocyte	179
endothelial cell of lymphatic vessel	DN4 thymocyte	127
endothelial cell of lymphatic vessel	T follicular helper cell	161
endothelial cell of lymphatic vessel	capillary endothelial cell	184
endothelial cell of lymphatic vessel	endothelial cell of artery	250
endothelial cell of lymphatic vessel	erythrocyte	56
endothelial cell of lymphatic vessel	fibroblast	344
endothelial cell of lymphatic vessel	innate lymphoid cell	184
endothelial cell of lymphatic vessel	macrophage	236
endothelial cell of lymphatic vessel	mature NK T cell	116
endothelial cell of lymphatic vessel	medullary thymic epithelial cell	251
endothelial cell of lymphatic vessel	monocyte	146
endothelial cell of lymphatic vessel	myeloid dendritic cell	30
endothelial cell of lymphatic vessel	naive regulatory T cell	175
endothelial cell of lymphatic vessel	plasma cell	162
endothelial cell of lymphatic vessel	vascular associated smooth muscle cell	321
endothelial cell of lymphatic vessel	vein endothelial cell	304
erythrocyte	B cell	50
erythrocyte	CD4-positive helper T cell	41
erythrocyte	CD8-positive, alpha-beta cytotoxic T cell	35
erythrocyte	DN1 thymic pro-T cell	33
erythrocyte	DN3 thymocyte	30
erythrocyte	DN4 thymocyte	22
erythrocyte	T follicular helper cell	37
erythrocyte	capillary endothelial cell	39
erythrocyte	endothelial cell of artery	44
erythrocyte	endothelial cell of lymphatic vessel	43
erythrocyte	fibroblast	55
erythrocyte	innate lymphoid cell	32
erythrocyte	macrophage	48
erythrocyte	mature NK T cell	27
erythrocyte	medullary thymic epithelial cell	47
erythrocyte	monocyte	32
erythrocyte	myeloid dendritic cell	8
erythrocyte	naive regulatory T cell	35
erythrocyte	plasma cell	31
erythrocyte	vascular associated smooth muscle cell	51
erythrocyte	vein endothelial cell	45
fibroblast	B cell	358
fibroblast	CD4-positive helper T cell	349
fibroblast	CD8-positive, alpha-beta cytotoxic T cell	278
fibroblast	DN1 thymic pro-T cell	246
fibroblast	DN3 thymocyte	276
fibroblast	DN4 thymocyte	184
fibroblast	T follicular helper cell	253
fibroblast	capillary endothelial cell	287
fibroblast	endothelial cell of artery	378
fibroblast	endothelial cell of lymphatic vessel	342
fibroblast	erythrocyte	74
fibroblast	innate lymphoid cell	278
fibroblast	macrophage	334
fibroblast	mature NK T cell	172
fibroblast	medullary thymic epithelial cell	381
fibroblast	monocyte	188
fibroblast	myeloid dendritic cell	38
fibroblast	naive regulatory T cell	262
fibroblast	plasma cell	260
fibroblast	vascular associated smooth muscle cell	487
fibroblast	vein endothelial cell	456
innate lymphoid cell	B cell	197
innate lymphoid cell	CD4-positive helper T cell	197
innate lymphoid cell	CD8-positive, alpha-beta cytotoxic T cell	159
innate lymphoid cell	DN1 thymic pro-T cell	148
innate lymphoid cell	DN3 thymocyte	159
innate lymphoid cell	DN4 thymocyte	113
innate lymphoid cell	T follicular helper cell	144
innate lymphoid cell	capillary endothelial cell	143
innate lymphoid cell	endothelial cell of artery	193
innate lymphoid cell	endothelial cell of lymphatic vessel	179
innate lymphoid cell	erythrocyte	42
innate lymphoid cell	fibroblast	248
innate lymphoid cell	macrophage	190
innate lymphoid cell	mature NK T cell	108
innate lymphoid cell	medullary thymic epithelial cell	194
innate lymphoid cell	monocyte	129
innate lymphoid cell	myeloid dendritic cell	40
innate lymphoid cell	naive regulatory T cell	156
innate lymphoid cell	plasma cell	159
innate lymphoid cell	vascular associated smooth muscle cell	231
innate lymphoid cell	vein endothelial cell	219
macrophage	B cell	223
macrophage	CD4-positive helper T cell	206
macrophage	CD8-positive, alpha-beta cytotoxic T cell	182
