source	target	count
mast cell	effector CD4-positive, alpha-beta T cell	70
mast cell	effector CD8-positive, alpha-beta T cell	65
mast cell	endothelial cell	55
mast cell	erythrocyte	7
mast cell	hematopoietic stem cell	18
mast cell	innate lymphoid cell	55
mast cell	intermediate monocyte	43
mast cell	macrophage	65
mast cell	mature NK T cell	48
mast cell	mature conventional dendritic cell	34
mast cell	neutrophil	20
mast cell	non-classical monocyte	29
mast cell	plasma cell	28
mast cell	regulatory T cell	44
mast cell	stromal cell	31
mast cell	type I NK T cell	69
mature NK T cell	B cell	162
mature NK T cell	CD141-positive myeloid dendritic cell	104
mature NK T cell	CD1c-positive myeloid dendritic cell	108
mature NK T cell	T cell	175
mature NK T cell	classical monocyte	92
mature NK T cell	effector CD4-positive, alpha-beta T cell	180
mature NK T cell	effector CD8-positive, alpha-beta T cell	180
mature NK T cell	endothelial cell	173
mature NK T cell	erythrocyte	22
mature NK T cell	hematopoietic stem cell	46
mature NK T cell	innate lymphoid cell	144
mature NK T cell	intermediate monocyte	95
mature NK T cell	macrophage	169
mature NK T cell	mast cell	33
mature NK T cell	mature conventional dendritic cell	79
mature NK T cell	neutrophil	53
mature NK T cell	non-classical monocyte	57
mature NK T cell	plasma cell	92
mature NK T cell	regulatory T cell	135
mature NK T cell	stromal cell	124
mature NK T cell	type I NK T cell	166
mature conventional dendritic cell	B cell	140
mature conventional dendritic cell	CD141-positive myeloid dendritic cell	90
mature conventional dendritic cell	CD1c-positive myeloid dendritic cell	95
mature conventional dendritic cell	T cell	156
mature conventional dendritic cell	classical monocyte	85
mature conventional dendritic cell	effector CD4-positive, alpha-beta T cell	158
mature conventional dendritic cell	effector CD8-positive, alpha-beta T cell	160
mature conventional dendritic cell	endothelial cell	138
mature conventional dendritic cell	erythrocyte	18
mature conventional dendritic cell	hematopoietic stem cell	37
mature conventional dendritic cell	innate lymphoid cell	132
mature conventional dendritic cell	intermediate monocyte	78
mature conventional dendritic cell	macrophage	143
mature conventional dendritic cell	mast cell	31
mature conventional dendritic cell	mature NK T cell	107
mature conventional dendritic cell	neutrophil	46
mature conventional dendritic cell	non-classical monocyte	57
mature conventional dendritic cell	plasma cell	79
mature conventional dendritic cell	regulatory T cell	121
mature conventional dendritic cell	stromal cell	95
mature conventional dendritic cell	type I NK T cell	155
neutrophil	B cell	66
neutrophil	CD141-positive myeloid dendritic cell	47
neutrophil	CD1c-positive myeloid dendritic cell	57
neutrophil	T cell	85
neutrophil	classical monocyte	58
neutrophil	effector CD4-positive, alpha-beta T cell	84
neutrophil	effector CD8-positive, alpha-beta T cell	83
neutrophil	endothelial cell	70
neutrophil	erythrocyte	12
neutrophil	hematopoietic stem cell	25
neutrophil	innate lymphoid cell	70
neutrophil	intermediate monocyte	52
neutrophil	macrophage	78
neutrophil	mast cell	22
neutrophil	mature NK T cell	58
neutrophil	mature conventional dendritic cell	42
neutrophil	non-classical monocyte	37
neutrophil	plasma cell	43
neutrophil	regulatory T cell	66
neutrophil	stromal cell	43
neutrophil	type I NK T cell	86
non-classical monocyte	B cell	80
non-classical monocyte	CD141-positive myeloid dendritic cell	50
non-classical monocyte	CD1c-positive myeloid dendritic cell	65
non-classical monocyte	T cell	97
non-classical monocyte	classical monocyte	65
non-classical monocyte	effector CD4-positive, alpha-beta T cell	95
non-classical monocyte	effector CD8-positive, alpha-beta T cell	97
non-classical monocyte	endothelial cell	84
non-classical monocyte	erythrocyte	16
non-classical monocyte	hematopoietic stem cell	24
non-classical monocyte	innate lymphoid cell	79
non-classical monocyte	intermediate monocyte	59
non-classical monocyte	macrophage	91
non-classical monocyte	mast cell	23
non-classical monocyte	mature NK T cell	69
non-classical monocyte	mature conventional dendritic cell	45
non-classical monocyte	neutrophil	39
non-classical monocyte	plasma cell	52
non-classical monocyte	regulatory T cell	70
non-classical monocyte	stromal cell	52
non-classical monocyte	type I NK T cell	96
plasma cell	B cell	186
plasma cell	CD141-positive myeloid dendritic cell	115
plasma cell	CD1c-positive myeloid dendritic cell	112
plasma cell	T cell	208
plasma cell	classical monocyte	100
plasma cell	effector CD4-positive, alpha-beta T cell	205
plasma cell	effector CD8-positive, alpha-beta T cell	209
plasma cell	endothelial cell	208
plasma cell	erythrocyte	20
plasma cell	hematopoietic stem cell	49
plasma cell	innate lymphoid cell	155
plasma cell	intermediate monocyte	101
plasma cell	macrophage	198
plasma cell	mast cell	36
plasma cell	mature NK T cell	123
plasma cell	mature conventional dendritic cell	92
plasma cell	neutrophil	52
plasma cell	non-classical monocyte	60
plasma cell	regulatory T cell	152
plasma cell	stromal cell	167
plasma cell	type I NK T cell	187
regulatory T cell	B cell	185
regulatory T cell	CD141-positive myeloid dendritic cell	117
regulatory T cell	CD1c-positive myeloid dendritic cell	121
regulatory T cell	T cell	203
regulatory T cell	classical monocyte	105
regulatory T cell	effector CD4-positive, alpha-beta T cell	206
regulatory T cell	effector CD8-positive, alpha-beta T cell	212
regulatory T cell	endothelial cell	200
regulatory T cell	erythrocyte	23
regulatory T cell	hematopoietic stem cell	56
regulatory T cell	innate lymphoid cell	163
regulatory T cell	intermediate monocyte	106
regulatory T cell	macrophage	197
regulatory T cell	mast cell	41
regulatory T cell	mature NK T cell	131
regulatory T cell	mature conventional dendritic cell	90
regulatory T cell	neutrophil	64
regulatory T cell	non-classical monocyte	69
