source	target	count
monocyte	intestinal enteroendocrine cell	34
monocyte	intestinal tuft cell	50
monocyte	large intestine goblet cell	191
monocyte	neutrophil	28
monocyte	paneth cell of colon	102
monocyte	plasma cell	24
monocyte	transit amplifying cell of colon	92
neutrophil	B cell	6
neutrophil	CD4-positive, alpha-beta T cell	22
neutrophil	CD8-positive, alpha-beta T cell	20
neutrophil	enterocyte of epithelium of large intestine	33
neutrophil	fibroblast	22
neutrophil	gut endothelial cell	17
neutrophil	intestinal crypt stem cell of large intestine	12
neutrophil	intestinal enteroendocrine cell	3
neutrophil	intestinal tuft cell	6
neutrophil	large intestine goblet cell	22
neutrophil	monocyte	12
neutrophil	paneth cell of colon	11
neutrophil	plasma cell	2
neutrophil	transit amplifying cell of colon	10
paneth cell of colon	B cell	51
paneth cell of colon	CD4-positive, alpha-beta T cell	116
paneth cell of colon	CD8-positive, alpha-beta T cell	111
paneth cell of colon	enterocyte of epithelium of large intestine	215
paneth cell of colon	fibroblast	179
paneth cell of colon	gut endothelial cell	94
paneth cell of colon	intestinal crypt stem cell of large intestine	96
paneth cell of colon	intestinal enteroendocrine cell	25
paneth cell of colon	intestinal tuft cell	35
paneth cell of colon	large intestine goblet cell	156
paneth cell of colon	monocyte	118
paneth cell of colon	neutrophil	21
paneth cell of colon	plasma cell	18
paneth cell of colon	transit amplifying cell of colon	71
plasma cell	B cell	24
plasma cell	CD4-positive, alpha-beta T cell	45
plasma cell	CD8-positive, alpha-beta T cell	43
plasma cell	enterocyte of epithelium of large intestine	59
plasma cell	fibroblast	42
plasma cell	gut endothelial cell	32
plasma cell	intestinal crypt stem cell of large intestine	21
plasma cell	intestinal enteroendocrine cell	3
plasma cell	intestinal tuft cell	6
plasma cell	large intestine goblet cell	37
plasma cell	monocyte	26
plasma cell	neutrophil	9
plasma cell	paneth cell of colon	21
plasma cell	transit amplifying cell of colon	17
transit amplifying cell of colon	B cell	45
transit amplifying cell of colon	CD4-positive, alpha-beta T cell	114
transit amplifying cell of colon	CD8-positive, alpha-beta T cell	96
transit amplifying cell of colon	enterocyte of epithelium of large intestine	180
transit amplifying cell of colon	fibroblast	145
transit amplifying cell of colon	gut endothelial cell	87
transit amplifying cell of colon	intestinal crypt stem cell of large intestine	86
transit amplifying cell of colon	intestinal enteroendocrine cell	27
transit amplifying cell of colon	intestinal tuft cell	34
transit amplifying cell of colon	large intestine goblet cell	125
transit amplifying cell of colon	monocyte	103
transit amplifying cell of colon	neutrophil	25
transit amplifying cell of colon	paneth cell of colon	77
transit amplifying cell of colon	plasma cell	17
