source	target	count
macrophage	innate lymphoid cell	212
macrophage	intermediate monocyte	135
macrophage	mast cell	40
macrophage	mature NK T cell	156
macrophage	mature conventional dendritic cell	66
macrophage	neutrophil	66
macrophage	non-classical monocyte	64
macrophage	plasma cell	151
macrophage	regulatory T cell	195
macrophage	stromal cell	189
macrophage	type I NK T cell	251
mast cell	B cell	47
mast cell	CD141-positive myeloid dendritic cell	36
mast cell	CD1c-positive myeloid dendritic cell	36
mast cell	T cell	64
mast cell	classical monocyte	38
mast cell	effector CD4-positive, alpha-beta T cell	67
mast cell	effector CD8-positive, alpha-beta T cell	64
mast cell	endothelial cell	49
mast cell	erythrocyte	7
mast cell	hematopoietic stem cell	18
mast cell	innate lymphoid cell	52
mast cell	intermediate monocyte	44
mast cell	macrophage	64
mast cell	mature NK T cell	45
mast cell	mature conventional dendritic cell	21
mast cell	neutrophil	21
mast cell	non-classical monocyte	23
mast cell	plasma cell	27
mast cell	regulatory T cell	44
mast cell	stromal cell	31
mast cell	type I NK T cell	66
mature NK T cell	B cell	137
mature NK T cell	CD141-positive myeloid dendritic cell	99
mature NK T cell	CD1c-positive myeloid dendritic cell	75
mature NK T cell	T cell	162
mature NK T cell	classical monocyte	79
mature NK T cell	effector CD4-positive, alpha-beta T cell	168
mature NK T cell	effector CD8-positive, alpha-beta T cell	168
mature NK T cell	endothelial cell	148
mature NK T cell	erythrocyte	21
mature NK T cell	hematopoietic stem cell	45
mature NK T cell	innate lymphoid cell	138
mature NK T cell	intermediate monocyte	94
mature NK T cell	macrophage	163
mature NK T cell	mast cell	32
mature NK T cell	mature conventional dendritic cell	44
mature NK T cell	neutrophil	51
mature NK T cell	non-classical monocyte	42
mature NK T cell	plasma cell	91
mature NK T cell	regulatory T cell	123
mature NK T cell	stromal cell	117
mature NK T cell	type I NK T cell	158
mature conventional dendritic cell	B cell	87
mature conventional dendritic cell	CD141-positive myeloid dendritic cell	64
mature conventional dendritic cell	CD1c-positive myeloid dendritic cell	47
mature conventional dendritic cell	T cell	98
mature conventional dendritic cell	classical monocyte	49
mature conventional dendritic cell	effector CD4-positive, alpha-beta T cell	104
mature conventional dendritic cell	effector CD8-positive, alpha-beta T cell	100
mature conventional dendritic cell	endothelial cell	82
mature conventional dendritic cell	erythrocyte	12
mature conventional dendritic cell	hematopoietic stem cell	25
mature conventional dendritic cell	innate lymphoid cell	87
mature conventional dendritic cell	intermediate monocyte	50
mature conventional dendritic cell	macrophage	88
mature conventional dendritic cell	mast cell	21
mature conventional dendritic cell	mature NK T cell	73
mature conventional dendritic cell	neutrophil	27
mature conventional dendritic cell	non-classical monocyte	30
mature conventional dendritic cell	plasma cell	48
mature conventional dendritic cell	regulatory T cell	77
mature conventional dendritic cell	stromal cell	58
mature conventional dendritic cell	type I NK T cell	98
neutrophil	B cell	60
neutrophil	CD141-positive myeloid dendritic cell	47
neutrophil	CD1c-positive myeloid dendritic cell	41
neutrophil	T cell	80
neutrophil	classical monocyte	53
neutrophil	effector CD4-positive, alpha-beta T cell	81
neutrophil	effector CD8-positive, alpha-beta T cell	80
neutrophil	endothelial cell	63
neutrophil	erythrocyte	11
neutrophil	hematopoietic stem cell	23
neutrophil	innate lymphoid cell	67
neutrophil	intermediate monocyte	48
neutrophil	macrophage	77
neutrophil	mast cell	21
neutrophil	mature NK T cell	51
neutrophil	mature conventional dendritic cell	26
neutrophil	non-classical monocyte	25
neutrophil	plasma cell	42
neutrophil	regulatory T cell	62
neutrophil	stromal cell	42
neutrophil	type I NK T cell	81
non-classical monocyte	B cell	55
non-classical monocyte	CD141-positive myeloid dendritic cell	36
non-classical monocyte	CD1c-positive myeloid dendritic cell	37
non-classical monocyte	T cell	68
non-classical monocyte	classical monocyte	37
non-classical monocyte	effector CD4-positive, alpha-beta T cell	68
non-classical monocyte	effector CD8-positive, alpha-beta T cell	73
non-classical monocyte	endothelial cell	47
non-classical monocyte	erythrocyte	8
non-classical monocyte	hematopoietic stem cell	16
non-classical monocyte	innate lymphoid cell	56
non-classical monocyte	intermediate monocyte	42
non-classical monocyte	macrophage	63
non-classical monocyte	mast cell	15
non-classical monocyte	mature NK T cell	45
non-classical monocyte	mature conventional dendritic cell	21
non-classical monocyte	neutrophil	24
non-classical monocyte	plasma cell	36
non-classical monocyte	regulatory T cell	47
non-classical monocyte	stromal cell	33
non-classical monocyte	type I NK T cell	67
plasma cell	B cell	157
plasma cell	CD141-positive myeloid dendritic cell	116
plasma cell	CD1c-positive myeloid dendritic cell	75
plasma cell	T cell	194
plasma cell	classical monocyte	88
plasma cell	effector CD4-positive, alpha-beta T cell	201
plasma cell	effector CD8-positive, alpha-beta T cell	200
plasma cell	endothelial cell	193
plasma cell	erythrocyte	19
plasma cell	hematopoietic stem cell	49
plasma cell	innate lymphoid cell	153
plasma cell	intermediate monocyte	103
plasma cell	macrophage	200
plasma cell	mast cell	35
plasma cell	mature NK T cell	113
plasma cell	mature conventional dendritic cell	43
plasma cell	neutrophil	49
plasma cell	non-classical monocyte	43
plasma cell	regulatory T cell	138
plasma cell	stromal cell	172
plasma cell	type I NK T cell	181
regulatory T cell	B cell	155
regulatory T cell	CD141-positive myeloid dendritic cell	114
regulatory T cell	CD1c-positive myeloid dendritic cell	83
regulatory T cell	T cell	192
regulatory T cell	classical monocyte	88
regulatory T cell	effector CD4-positive, alpha-beta T cell	203
regulatory T cell	effector CD8-positive, alpha-beta T cell	203
regulatory T cell	endothelial cell	178
regulatory T cell	erythrocyte	20
regulatory T cell	hematopoietic stem cell	55
regulatory T cell	innate lymphoid cell	160
regulatory T cell	intermediate monocyte	102
regulatory T cell	macrophage	187
regulatory T cell	mast cell	40
regulatory T cell	mature NK T cell	125
regulatory T cell	mature conventional dendritic cell	47
regulatory T cell	neutrophil	60
regulatory T cell	non-classical monocyte	48
regulatory T cell	plasma cell	105
regulatory T cell	stromal cell	148
regulatory T cell	type I NK T cell	184
stromal cell	B cell	162
stromal cell	CD141-positive myeloid dendritic cell	121
stromal cell	CD1c-positive myeloid dendritic cell	90
stromal cell	T cell	215
stromal cell	classical monocyte	100
stromal cell	effector CD4-positive, alpha-beta T cell	220
stromal cell	effector CD8-positive, alpha-beta T cell	222
