column	ligand	receptor	value	count	source	target	tissue	region
intestinal tuft cell|intestinal crypt stem cell of large intestine	TNFSF10	TNFRSF10A	0.212	62	intestinal tuft cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal crypt stem cell of large intestine	TNFSF10	TNFRSF10B	0.358	62	intestinal tuft cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal crypt stem cell of large intestine	TNFSF10	TNFRSF10D	0.187	62	intestinal tuft cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal crypt stem cell of large intestine	TNFSF10	TNFRSF11B	0.114	62	intestinal tuft cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal crypt stem cell of large intestine	CD96	NECTIN1	0.329	62	intestinal tuft cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal crypt stem cell of large intestine	KLRB1	CLEC2D	0.019	62	intestinal tuft cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal crypt stem cell of large intestine	PPIA	BSG	1.033	62	intestinal tuft cell	intestinal crypt stem cell of large intestine	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	NECTIN2	NECTIN3	0.718	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	CEACAM1	CEACAM6	0.535	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	CEACAM5	CEACAM6	0.111	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	CEACAM5	CD8A	0.284	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	CEACAM5	CEACAM1	0.621	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	DSC2	DSG2	1.178	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	DSG2	DSC3	0.558	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	DAG1	CELSR3	0.21	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	APP	CD74	1.575	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	APP	SORL1	1.537	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	APP	TNFRSF21	1.868	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	APLP2	PIGR	0.062	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	LRPAP1	SORT1	0.772	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	CXCL2	DPP4	0.769	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	EFNA1	EPHA2	0.34	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	EFNA1	EPHA4	0.404	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	EFNB2	EPHA4	0.334	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	EFNB2	EPHB2	1.797	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	EFNB2	EPHB3	0.588	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	EFNB2	EPHB6	0.068	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	AREG	EGFR	0.348	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	BTC	EGFR	0.401	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	EREG	EGFR	0.359	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	HBEGF	EGFR	0.384	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	BTC	ERBB3	2.13	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	NRG2	ERBB3	2.226	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	FGF9	FGFR3	0.139	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	TENM1	ADGRL1	0.11	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	LGALS9	P4HB	0.513	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	LPAR1	ADGRE5	0.213	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	LPAR2	ADGRE5	0.208	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	JAG1	NOTCH2	0.05	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	JAG2	NOTCH2	0.044	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	JAG1	CD46	1.073	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	SEMA3A	NRP1	0.54	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	VEGFA	NRP1	0.554	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	SEMA4G	PLXNB2	0.117	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	SDC1	ADGRA2	0.197	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	FGFR4	TGFBR3	0.255	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	TNFSF10	TNFRSF10A	0.298	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	CD47	SIRPA	0.225	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|intestinal enteroendocrine cell	PPIA	BSG	0.876	42	intestinal tuft cell	intestinal enteroendocrine cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	NECTIN2	NECTIN3	0.146	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	CEACAM1	CEACAM6	0.563	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	CEACAM5	CEACAM6	0.138	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	CEACAM1	CEACAM8	0.524	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	CEACAM5	CEACAM1	0.342	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	DSC2	DSG2	1.046	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	DSG2	DSC3	0.407	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	L1CAM	L1CAM	0.263	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	APP	CD74	1.455	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	APP	PLXNA4	1.48	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	APLP2	PLXNA4	0.11	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	APP	SORL1	1.621	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	APP	TNFRSF21	1.968	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	APLP2	PIGR	1.451	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	LRPAP1	SORT1	0.186	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	CCL14	ACKR2	0.016	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	CXCL2	DPP4	0.132	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	PF4	CXCR3	0.145	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	C5	C5AR1	0.038	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	EDN1	EDNRA	0.055	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	EDN1	EDNRB	0.054	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	EFNA1	EPHA2	1.164	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	EFNA1	EPHA3	0.206	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	EFNA1	EPHA4	0.404	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	EFNB2	EPHA4	0.334	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	EFNA1	EPHA5	0.098	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	EFNA1	EPHA7	0.335	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	EFNB2	EPHB2	0.353	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	EFNB2	EPHB3	0.123	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	EFNB2	EPHB4	0.069	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	EFNB2	EPHB6	0.325	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	AREG	EGFR	0.13	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	BTC	EGFR	0.182	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	EREG	EGFR	0.14	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	HBEGF	EGFR	0.166	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	BTC	ERBB3	0.973	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	NRG2	ERBB3	1.069	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	HBEGF	ERBB2	0.274	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	FGF9	FGFR3	0.387	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	TENM1	ADGRL1	0.172	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	TENM1	ADGRL3	0.097	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	TENM1	ADGRL2	0.091	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	LGALS3	MERTK	0.035	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	LGALS9	P4HB	0.735	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	LEFTY1	TDGF1	0.243	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	LPAR1	ADGRE5	0.184	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	LPAR2	ADGRE5	0.179	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	PTPRS	NTRK3	0.042	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	JAG1	NOTCH1	0.255	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	JAG2	NOTCH1	0.248	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	JAG1	NOTCH2	0.053	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	JAG2	NOTCH2	0.046	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	JAG1	CD46	0.467	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	JAG1	VASN	0.021	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	JAG2	VASN	0.014	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	SEMA3A	NRP1	0.092	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	VEGFA	NRP1	0.106	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	VEGFA	NRP2	0.161	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	PDGFA	PDGFRA	0.104	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	CD24	SELP	0.009	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	PSAP	GPR37	0.047	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	SEMA4G	PLXNB2	0.346	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	SDC1	ADGRA2	0.059	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	FGFR4	TGFBR3	0.302	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	TNFSF10	TNFRSF10A	0.223	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	TNFSF10	TNFRSF10B	0.524	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	TNFSF10	TNFRSF10D	0.154	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	TNFSF10	TNFRSF11B	0.318	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	VEGFA	KDR	0.138	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	CD47	SIRPA	0.021	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	CD96	NECTIN1	0.396	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	FTH1	SCARA5	0.426	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	FTL	SCARA5	0.057	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	KLRB1	CLEC2D	0.012	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	LCN2	SLC22A17	0.035	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|large intestine goblet cell	PPIA	BSG	0.631	76	intestinal tuft cell	large intestine goblet cell	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	NECTIN2	NECTIN3	0.24	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	CEACAM5	CD1D	0.152	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	DSC2	DSG2	0.008	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	DAG1	NRXN3	3.778	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	L1CAM	L1CAM	3.028	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	THBS1	CD36	0.029	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	APP	CD74	1.457	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	APP	PLXNA4	2.039	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	APLP2	PLXNA4	0.67	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	APP	SORL1	1.431	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	LRPAP1	SORT1	0.659	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	C5	C5AR1	0.027	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	EDN1	EDNRB	0.488	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	EFNA1	EPHA2	0.123	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	EFNA1	EPHA3	0.202	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	EFNA1	EPHA4	0.131	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	EFNB2	EPHA4	0.061	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	EFNA1	EPHA5	0.13	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	EFNA1	EPHA7	0.995	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	EFNB2	EPHB2	0.033	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	EFNB2	EPHB3	0.377	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	EFNB2	EPHB4	0.042	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	EFNB2	EPHB6	0.112	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	AREG	EGFR	0.012	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	BTC	EGFR	0.065	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	EREG	EGFR	0.023	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	HBEGF	EGFR	0.048	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	BTC	ERBB3	1.776	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	NRG2	ERBB3	1.872	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	BTC	ERBB4	0.085	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	EREG	ERBB4	0.043	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	HBEGF	ERBB4	0.068	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	NRG2	ERBB4	0.181	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	HBEGF	ERBB2	0.487	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	FGF9	FGFR3	0.017	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	TENM1	ADGRL1	0.097	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	TENM1	ADGRL3	1.701	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	TENM1	ADGRL2	0.275	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	LGALS3	MERTK	0.075	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	LGALS9	P4HB	0.22	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	LPAR1	ADGRE5	0.06	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	LPAR2	ADGRE5	0.055	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	JAG1	NOTCH1	0.332	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	JAG2	NOTCH1	0.325	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	JAG1	NOTCH2	0.168	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	JAG2	NOTCH2	0.161	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	JAG1	NOTCH4	0.109	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	JAG2	NOTCH4	0.102	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	JAG1	CD46	0.481	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	JAG1	VASN	0.189	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
intestinal tuft cell|monocyte	JAG2	VASN	0.182	67	intestinal tuft cell	monocyte	large_intestine	HBM972.WNBG.933_reg001
