column	ligand	receptor	value	count	source	target	tissue	region
CD1c-positive myeloid dendritic cell|macrophage	CXCL2	CXCR2	1.315	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	CXCL3	CXCR2	1.212	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	CXCL8	CXCR2	0.211	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	EDN1	EDNRB	0.914	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	EFNA4	EPHA2	0.538	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	HBEGF	ERBB2	0.742	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	LGALS3	MERTK	2.243	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	GAS6	MERTK	2.287	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	LGALS9	HAVCR2	2.005	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	LGALS9	P4HB	1.17	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	GAS6	AXL	1.123	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	GAS6	TYRO3	0.82	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	HLA-G	LILRB1	0.802	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	HLA-G	LILRB2	1.501	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	CD1D	LILRB2	2.903	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	IGF1	IGF1R	0.177	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	VEGFA	FLT1	0.513	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	VEGFB	FLT1	0.13	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	VEGFA	NRP1	1.084	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	VEGFB	NRP1	0.702	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	VEGFA	NRP2	2.079	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	PLAU	PLAUR	4.588	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	PDGFC	PDGFRA	1.383	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	RSPO3	LGR4	0.531	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	SEMA4A	PLXND1	0.76	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	SEMA7A	PLXNC1	0.819	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	TAX1BP3	ADGRB1	1.002	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	RTN4R	ADGRB1	0.342	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	HFE	TFRC	1.241	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	BTLA	TNFRSF14	0.388	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	TNFSF10	TNFRSF10B	0.171	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	TNFSF10	TNFRSF10D	0.116	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	TNFSF12	TNFRSF12A	0.94	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	WNT2B	SFRP4	0.829	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	WNT5A	SFRP4	0.855	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	WNT5B	SFRP4	0.776	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	WNT5A	ROR2	0.695	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	CD93	IFNGR1	2.634	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	LAIR1	LILRB4	1.659	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	MPZL1	MPZL1	0.118	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|macrophage	RNASET2	TLR8	1.049	60	CD1c-positive myeloid dendritic cell	macrophage	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mast cell	ENTPD1	ADORA3	4.994	10	CD1c-positive myeloid dendritic cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mast cell	APP	TNFRSF21	5.286	10	CD1c-positive myeloid dendritic cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mast cell	LRPAP1	SORT1	2.08	10	CD1c-positive myeloid dendritic cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mast cell	LGALS9	HAVCR2	1.933	10	CD1c-positive myeloid dendritic cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mast cell	LGALS9	P4HB	1.292	10	CD1c-positive myeloid dendritic cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mast cell	PLAU	PLAUR	3.907	10	CD1c-positive myeloid dendritic cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mast cell	SEMA7A	PLXNC1	1.28	10	CD1c-positive myeloid dendritic cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mast cell	HFE	TFRC	1.268	10	CD1c-positive myeloid dendritic cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mast cell	BTLA	TNFRSF14	0.436	10	CD1c-positive myeloid dendritic cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mast cell	CD93	IFNGR1	2.744	10	CD1c-positive myeloid dendritic cell	mast cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature NK T cell	LRPAP1	SORT1	0.307	13	CD1c-positive myeloid dendritic cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature NK T cell	CCL23	CCR1	0.822	13	CD1c-positive myeloid dendritic cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature NK T cell	EFNA4	EPHA3	0.492	13	CD1c-positive myeloid dendritic cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature NK T cell	EFNA4	EPHA4	0.586	13	CD1c-positive myeloid dendritic cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature NK T cell	LGALS9	HAVCR2	1.202	13	CD1c-positive myeloid dendritic cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature NK T cell	LRFN4	PTPRD	0.917	13	CD1c-positive myeloid dendritic cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature NK T cell	SEMA4A	PLXND1	0.316	13	CD1c-positive myeloid dendritic cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature NK T cell	SEMA7A	PLXNC1	0.699	13	CD1c-positive myeloid dendritic cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature NK T cell	SDC2	ADGRA2	0.799	13	CD1c-positive myeloid dendritic cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature NK T cell	NCR3LG1	NCR3	0.76	13	CD1c-positive myeloid dendritic cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature NK T cell	CD93	IFNGR1	2.693	13	CD1c-positive myeloid dendritic cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature NK T cell	MPZL1	MPZL1	0.081	13	CD1c-positive myeloid dendritic cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature NK T cell	PECAM1	CD38	0.405	13	CD1c-positive myeloid dendritic cell	mature NK T cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	DSC2	DSG2	5.836	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	APP	CD74	0.722	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	LRPAP1	SORT1	0.792	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	CLSTN1	NRXN2	2.057	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	EFNA4	EPHA2	5.452	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	LGALS3	MERTK	2.855	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	GAS6	MERTK	2.9	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	LGALS9	HAVCR2	1.433	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	LGALS9	P4HB	1.075	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	HLA-G	LILRB1	0.782	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	HLA-G	LILRB2	0.515	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	CD1D	LILRB2	1.917	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	IGF1	IGF1R	0.619	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	LRFN4	PTPRF	0.804	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	LRFN4	PTPRD	0.654	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	VEGFA	NRP2	2.82	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	SEMA7A	PLXNC1	1.169	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	HFE	TFRC	0.684	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	BTLA	TNFRSF14	0.175	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	TNFSF10	TNFRSF10D	0.082	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	TNFSF10	TNFRSF11B	2.383	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	TNFSF13B	TNFRSF13C	1.286	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	WNT5A	ROR1	3.424	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	WNT5A	ROR2	2.047	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	NCR3LG1	NCR3	0.952	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	CD93	IFNGR1	2.868	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	MPZL1	MPZL1	0.303	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|mature conventional dendritic cell	RNASET2	TLR8	0.918	28	CD1c-positive myeloid dendritic cell	mature conventional dendritic cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	APP	FPR2	6.042	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	CCL23	FPR2	6.301	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	SAA1	FPR2	6.546	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	LRPAP1	SORT1	1.347	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	CXCL8	CXCR1	9.94	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	CXCL2	CXCR2	12.742	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	CXCL3	CXCR2	12.64	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	CXCL8	CXCR2	11.639	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	HLA-G	LILRB1	0.195	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	HLA-G	LILRB2	1.282	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	CD1D	LILRB2	2.684	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	IGF1	IGF1R	0.827	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	PLAU	PLAUR	8.275	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	SEMA7A	PLXNC1	1.764	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	TNFSF10	TNFRSF10C	8.609	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	CD276	TREML2	2.946	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	CD93	IFNGR1	2.753	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	MPZL1	MPZL1	0.184	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|neutrophil	RNASET2	TLR8	3.664	19	CD1c-positive myeloid dendritic cell	neutrophil	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	THBS1	CD36	2.571	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	APP	TNFRSF21	1.846	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	HEBP1	FPR3	2.475	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	CCL23	CCR1	0.775	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	CXCL2	CXCR2	1.792	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	CXCL3	CXCR2	1.69	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	CXCL8	CXCR2	0.688	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	LGALS3	MERTK	0.859	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	GAS6	MERTK	0.903	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	LGALS9	P4HB	1.323	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	GAS6	AXL	0.979	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	HLA-G	LILRB1	0.277	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	HLA-G	LILRB2	0.592	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	CD1D	LILRB2	1.994	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	IGF1	IGF1R	0.148	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	PLAU	PLAUR	3.801	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	SEMA7A	PLXNC1	0.652	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	HFE	TFRC	0.688	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	CD93	IFNGR1	2.582	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|non-classical monocyte	LAIR1	LILRB4	1.109	20	CD1c-positive myeloid dendritic cell	non-classical monocyte	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	POMC	MC4R	0.699	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	ASIP	MC1R	0.7	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	POMC	MC1R	0.558	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	LRFN4	PTPRS	0.104	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	APP	CD74	0.314	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	CCL24	CCR3	1.558	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	HBEGF	ERBB2	0.744	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	SDC2	FGFR4	0.424	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	LGALS3	MERTK	0.742	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	GAS6	MERTK	0.786	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	LGALS9	P4HB	1.797	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	LRFN4	PTPRF	0.118	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	SEMA7A	PLXNC1	0.681	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	HFE	TFRC	0.73	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	TNFSF13	TNFRSF13B	0.451	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	TNFSF13B	TNFRSF13B	1.258	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	TNFSF13	TNFRSF17	1.762	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	TNFSF13B	TNFRSF17	2.569	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	WNT2B	FRZB	0.785	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	WNT5A	FRZB	0.811	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	WNT5B	FRZB	0.733	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	LAIR1	LILRB4	1.034	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
CD1c-positive myeloid dendritic cell|plasma cell	MPZL1	MPZL1	0.235	24	CD1c-positive myeloid dendritic cell	plasma cell	lymph_node	HBM268.NKXB.243_reg1
