source	target	count
regulatory T cell	effector CD4-positive, alpha-beta T cell	5
regulatory T cell	effector CD8-positive, alpha-beta T cell	10
regulatory T cell	endothelial cell	31
regulatory T cell	erythrocyte	1
regulatory T cell	hematopoietic stem cell	5
regulatory T cell	innate lymphoid cell	8
regulatory T cell	intermediate monocyte	18
regulatory T cell	macrophage	31
regulatory T cell	mast cell	8
regulatory T cell	mature NK T cell	9
regulatory T cell	mature conventional dendritic cell	16
regulatory T cell	neutrophil	8
regulatory T cell	non-classical monocyte	11
regulatory T cell	plasma cell	12
regulatory T cell	stromal cell	26
regulatory T cell	type I NK T cell	7
stromal cell	B cell	56
stromal cell	CD141-positive myeloid dendritic cell	57
stromal cell	CD1c-positive myeloid dendritic cell	60
stromal cell	T cell	56
stromal cell	classical monocyte	48
stromal cell	effector CD4-positive, alpha-beta T cell	38
stromal cell	effector CD8-positive, alpha-beta T cell	32
stromal cell	endothelial cell	131
stromal cell	erythrocyte	10
stromal cell	hematopoietic stem cell	24
stromal cell	innate lymphoid cell	41
stromal cell	intermediate monocyte	64
stromal cell	macrophage	103
stromal cell	mast cell	16
stromal cell	mature NK T cell	31
stromal cell	mature conventional dendritic cell	53
stromal cell	neutrophil	23
stromal cell	non-classical monocyte	30
stromal cell	plasma cell	33
stromal cell	regulatory T cell	37
stromal cell	type I NK T cell	33
type I NK T cell	B cell	33
type I NK T cell	CD141-positive myeloid dendritic cell	29
type I NK T cell	CD1c-positive myeloid dendritic cell	30
type I NK T cell	T cell	31
type I NK T cell	classical monocyte	22
type I NK T cell	effector CD4-positive, alpha-beta T cell	20
type I NK T cell	effector CD8-positive, alpha-beta T cell	22
type I NK T cell	endothelial cell	67
type I NK T cell	erythrocyte	4
type I NK T cell	hematopoietic stem cell	15
type I NK T cell	innate lymphoid cell	18
type I NK T cell	intermediate monocyte	30
type I NK T cell	macrophage	52
type I NK T cell	mast cell	6
type I NK T cell	mature NK T cell	18
type I NK T cell	mature conventional dendritic cell	22
type I NK T cell	neutrophil	10
type I NK T cell	non-classical monocyte	12
type I NK T cell	plasma cell	12
type I NK T cell	regulatory T cell	16
type I NK T cell	stromal cell	60
